"","candidate","date","state","year","party","incumbant_party","winner","dem_margin_estimate","pct_estimate","vote_share","dem_margin","average_afinn","daily_afinn","average_bing","daily_bing","polling_difference","margin_error","dummy_party"
"776","Barack+Obama",2012-09-26,"National",2012,"d",1,1,3.983805,49.03867,50.873407181304,3.47149711355589,NA,NA,NA,NA,1.83473718130399,0.51230788644411,1
"777","Mitt+Romney",2012-09-26,"National",2012,"r",0,0,3.983805,45.054865,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.3470450677481,0.51230788644411,0
"778","Barack+Obama",2012-09-27,"National",2012,"d",1,1,3.74378,48.909547,50.873407181304,3.47149711355589,NA,NA,NA,NA,1.96386018130399,0.27228288644411,1
"779","Mitt+Romney",2012-09-27,"National",2012,"r",0,0,3.74378,45.165767,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.2361430677481,0.27228288644411,0
"780","Barack+Obama",2012-09-28,"National",2012,"d",1,1,3.7947,48.942899,50.873407181304,3.47149711355589,NA,NA,NA,NA,1.930508181304,0.32320288644411,1
"781","Mitt+Romney",2012-09-28,"National",2012,"r",0,0,3.7947,45.148199,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.2537110677481,0.32320288644411,0
"782","Barack+Obama",2012-09-29,"National",2012,"d",1,1,3.867104,48.972128,50.873407181304,3.47149711355589,NA,NA,NA,NA,1.901279181304,0.39560688644411,1
"783","Mitt+Romney",2012-09-29,"National",2012,"r",0,0,3.867104,45.105024,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.2968860677481,0.39560688644411,0
"784","Barack+Obama",2012-09-30,"National",2012,"d",1,1,3.533914,48.820485,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.052922181304,0.0624168864441099,1
"785","Mitt+Romney",2012-09-30,"National",2012,"r",0,0,3.533914,45.286571,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.1153390677481,0.0624168864441099,0
"786","Barack+Obama",2012-10-01,"National",2012,"d",1,1,3.653645,48.850823,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.022584181304,0.18214788644411,1
"787","Mitt+Romney",2012-10-01,"National",2012,"r",0,0,3.653645,45.197178,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.2047320677481,0.18214788644411,0
"788","Barack+Obama",2012-10-02,"National",2012,"d",1,1,3.654162,48.906448,50.873407181304,3.47149711355589,NA,NA,NA,NA,1.966959181304,0.18266488644411,1
"789","Mitt+Romney",2012-10-02,"National",2012,"r",0,0,3.654162,45.252286,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.1496240677481,0.18266488644411,0
"790","Barack+Obama",2012-10-03,"National",2012,"d",1,1,3.5827,48.870573,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.002834181304,0.11120288644411,1
"791","Mitt+Romney",2012-10-03,"National",2012,"r",0,0,3.5827,45.287873,47.4019100677481,3.47149711355589,NA,NA,NA,NA,2.1140370677481,0.11120288644411,0
"792","Barack+Obama",2012-10-04,"National",2012,"d",1,1,3.372222,49.00851,50.873407181304,3.47149711355589,NA,NA,NA,NA,1.86489718130399,0.0992751135558905,1
"793","Mitt+Romney",2012-10-04,"National",2012,"r",0,0,3.372222,45.636288,47.4019100677481,3.47149711355589,NA,NA,NA,NA,1.7656220677481,0.0992751135558905,0
"794","Barack+Obama",2012-10-05,"National",2012,"d",1,1,2.89781,48.76419,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.109217181304,0.57368711355589,1
"795","Mitt+Romney",2012-10-05,"National",2012,"r",0,0,2.89781,45.86638,47.4019100677481,3.47149711355589,NA,NA,NA,NA,1.5355300677481,0.57368711355589,0
"796","Barack+Obama",2012-10-06,"National",2012,"d",1,1,2.401637,48.675376,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.198031181304,1.06986011355589,1
"797","Mitt+Romney",2012-10-06,"National",2012,"r",0,0,2.401637,46.273739,47.4019100677481,3.47149711355589,NA,NA,NA,NA,1.1281710677481,1.06986011355589,0
"798","Barack+Obama",2012-10-07,"National",2012,"d",1,1,1.408403,48.053283,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.820124181304,2.06309411355589,1
"799","Mitt+Romney",2012-10-07,"National",2012,"r",0,0,1.408403,46.64488,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.757030067748097,2.06309411355589,0
"800","Barack+Obama",2012-10-08,"National",2012,"d",1,1,1.17121,48.029632,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.843775181304,2.30028711355589,1
"801","Mitt+Romney",2012-10-08,"National",2012,"r",0,0,1.17121,46.858422,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.5434880677481,2.30028711355589,0
"802","Barack+Obama",2012-10-09,"National",2012,"d",1,1,0.584004999999998,47.708023,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.165384181304,2.88749211355589,1
"803","Mitt+Romney",2012-10-09,"National",2012,"r",0,0,0.584004999999998,47.124018,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.277892067748098,2.88749211355589,0
"804","Barack+Obama",2012-10-10,"National",2012,"d",1,1,0.332945000000002,47.585371,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.28803618130399,3.13855211355589,1
"805","Mitt+Romney",2012-10-10,"National",2012,"r",0,0,0.332945000000002,47.252426,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.149484067748098,3.13855211355589,0
"806","Barack+Obama",2012-10-11,"National",2012,"d",1,1,0.0996639999999971,47.488692,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.384715181304,3.37183311355589,1
"807","Mitt+Romney",2012-10-11,"National",2012,"r",0,0,0.0996639999999971,47.389028,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.0128820677480945,3.37183311355589,0
"808","Barack+Obama",2012-10-12,"National",2012,"d",1,1,-0.626919000000001,47.213768,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.65963918130399,4.09841611355589,1
"809","Mitt+Romney",2012-10-12,"National",2012,"r",0,0,-0.626919000000001,47.840687,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.438776932251905,4.09841611355589,0
"810","Barack+Obama",2012-10-13,"National",2012,"d",1,1,-0.311734000000001,47.341729,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.531678181304,3.78323111355589,1
"811","Mitt+Romney",2012-10-13,"National",2012,"r",0,0,-0.311734000000001,47.653463,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.251552932251904,3.78323111355589,0
"812","Barack+Obama",2012-10-14,"National",2012,"d",1,1,-0.582276,47.243694,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.629713181304,4.05377311355589,1
"813","Mitt+Romney",2012-10-14,"National",2012,"r",0,0,-0.582276,47.82597,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.4240599322519,4.05377311355589,0
"814","Barack+Obama",2012-10-15,"National",2012,"d",1,1,-0.460399000000002,47.291474,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.581933181304,3.93189611355589,1
"815","Mitt+Romney",2012-10-15,"National",2012,"r",0,0,-0.460399000000002,47.751873,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.349962932251906,3.93189611355589,0
"816","Barack+Obama",2012-10-16,"National",2012,"d",1,1,-0.557415999999996,47.201106,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.67230118130399,4.02891311355589,1
"817","Mitt+Romney",2012-10-16,"National",2012,"r",0,0,-0.557415999999996,47.758522,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.356611932251901,4.02891311355589,0
"818","Barack+Obama",2012-10-17,"National",2012,"d",1,1,-1.22383900000001,47.01539,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.858017181304,4.6953361135559,1
"819","Mitt+Romney",2012-10-17,"National",2012,"r",0,0,-1.22383900000001,48.239229,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.837318932251904,4.6953361135559,0
"820","Barack+Obama",2012-10-18,"National",2012,"d",1,1,-1.324716,46.82012,50.873407181304,3.47149711355589,NA,NA,NA,NA,4.05328718130399,4.79621311355589,1
"821","Mitt+Romney",2012-10-18,"National",2012,"r",0,0,-1.324716,48.144836,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.7429259322519,4.79621311355589,0
"822","Barack+Obama",2012-10-19,"National",2012,"d",1,1,-1.139794,46.878738,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.994669181304,4.61129111355589,1
"823","Mitt+Romney",2012-10-19,"National",2012,"r",0,0,-1.139794,48.018532,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.616621932251903,4.61129111355589,0
"824","Barack+Obama",2012-10-20,"National",2012,"d",1,1,-0.958745999999998,47.124943,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.74846418130399,4.43024311355589,1
"825","Mitt+Romney",2012-10-20,"National",2012,"r",0,0,-0.958745999999998,48.083689,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.681778932251902,4.43024311355589,0
"826","Barack+Obama",2012-10-21,"National",2012,"d",1,1,-0.898867000000003,47.145015,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.728392181304,4.37036411355589,1
"827","Mitt+Romney",2012-10-21,"National",2012,"r",0,0,-0.898867000000003,48.043882,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.641971932251906,4.37036411355589,0
"828","Barack+Obama",2012-10-22,"National",2012,"d",1,1,-1.007193,47.114657,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.75875018130399,4.47869011355589,1
"829","Mitt+Romney",2012-10-22,"National",2012,"r",0,0,-1.007193,48.12185,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.719939932251904,4.47869011355589,0
"830","Barack+Obama",2012-10-23,"National",2012,"d",1,1,-1.074055,47.098639,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.774768181304,4.54555211355589,1
"831","Mitt+Romney",2012-10-23,"National",2012,"r",0,0,-1.074055,48.172694,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.770783932251902,4.54555211355589,0
"832","Barack+Obama",2012-10-24,"National",2012,"d",1,1,-1.103771,47.094231,50.873407181304,3.47149711355589,0.771084337349398,-0.333333333333333,0.178947368421053,-0.333333333333333,3.779176181304,4.57526811355589,1
"833","Mitt+Romney",2012-10-24,"National",2012,"r",0,0,-1.103771,48.198002,47.4019100677481,3.47149711355589,0.618181818181818,0.384615384615385,0.185840707964602,0.166666666666667,0.796091932251905,4.57526811355589,0
"834","Barack+Obama",2012-10-25,"National",2012,"d",1,1,-1.140088,47.164564,50.873407181304,3.47149711355589,0.771084337349398,1.75,0.178947368421053,0.5,3.708843181304,4.61158511355589,1
"835","Mitt+Romney",2012-10-25,"National",2012,"r",0,0,-1.140088,48.304652,47.4019100677481,3.47149711355589,0.618181818181818,0.666666666666667,0.185840707964602,0.333333333333333,0.902741932251899,4.61158511355589,0
"836","Barack+Obama",2012-10-26,"National",2012,"d",1,1,-0.887044999999993,47.27159,50.873407181304,3.47149711355589,0.771084337349398,-0.615384615384615,0.178947368421053,-0.285714285714286,3.60181718130399,4.35854211355588,1
"837","Mitt+Romney",2012-10-26,"National",2012,"r",0,0,-0.887044999999993,48.158635,47.4019100677481,3.47149711355589,0.618181818181818,0,0.185840707964602,-0.1,0.756724932251899,4.35854211355588,0
"838","Barack+Obama",2012-10-27,"National",2012,"d",1,1,-0.750968,47.300917,50.873407181304,3.47149711355589,0.771084337349398,0.285714285714286,0.178947368421053,0.5,3.572490181304,4.22246511355589,1
"839","Mitt+Romney",2012-10-27,"National",2012,"r",0,0,-0.750968,48.051885,47.4019100677481,3.47149711355589,0.618181818181818,-0.5,0.185840707964602,-0.333333333333333,0.649974932251901,4.22246511355589,0
"840","Barack+Obama",2012-10-28,"National",2012,"d",1,1,-0.732407000000002,47.334796,50.873407181304,3.47149711355589,NA,NA,NA,NA,3.538611181304,4.20390411355589,1
"841","Mitt+Romney",2012-10-28,"National",2012,"r",0,0,-0.732407000000002,48.067203,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.665292932251901,4.20390411355589,0
"842","Barack+Obama",2012-10-29,"National",2012,"d",1,1,-0.503333000000005,47.448834,50.873407181304,3.47149711355589,0.771084337349398,-0.125,0.178947368421053,-0.555555555555556,3.424573181304,3.9748301135559,1
"843","Mitt+Romney",2012-10-29,"National",2012,"r",0,0,-0.503333000000005,47.952167,47.4019100677481,3.47149711355589,0.618181818181818,-0.666666666666667,0.185840707964602,-0.2,0.550256932251905,3.9748301135559,0
"844","Barack+Obama",2012-10-30,"National",2012,"d",1,1,-0.553915999999994,47.349459,50.873407181304,3.47149711355589,0.771084337349398,-3,0.178947368421053,-0.333333333333333,3.52394818130399,4.02541311355588,1
"845","Mitt+Romney",2012-10-30,"National",2012,"r",0,0,-0.553915999999994,47.903375,47.4019100677481,3.47149711355589,0.618181818181818,1.2,0.185840707964602,0.333333333333333,0.501464932251899,4.02541311355588,0
"846","Barack+Obama",2012-10-31,"National",2012,"d",1,1,-0.291978,47.511828,50.873407181304,3.47149711355589,0.771084337349398,2.33333333333333,0.178947368421053,1,3.36157918130399,3.76347511355589,1
"847","Mitt+Romney",2012-10-31,"National",2012,"r",0,0,-0.291978,47.803806,47.4019100677481,3.47149711355589,0.618181818181818,0.75,0.185840707964602,0.142857142857143,0.401895932251904,3.76347511355589,0
"848","Barack+Obama",2012-11-01,"National",2012,"d",1,1,-0.428170999999999,47.421608,50.873407181304,3.47149711355589,0.771084337349398,0.857142857142857,0.178947368421053,0.333333333333333,3.451799181304,3.89966811355589,1
"849","Mitt+Romney",2012-11-01,"National",2012,"r",0,0,-0.428170999999999,47.849779,47.4019100677481,3.47149711355589,0.618181818181818,1.5,0.185840707964602,0.333333333333333,0.4478689322519,3.89966811355589,0
"850","Barack+Obama",2012-11-02,"National",2012,"d",1,1,-0.354062999999996,47.441645,50.873407181304,3.47149711355589,0.771084337349398,2,0.178947368421053,0.714285714285714,3.43176218130399,3.82556011355589,1
"851","Mitt+Romney",2012-11-02,"National",2012,"r",0,0,-0.354062999999996,47.795708,47.4019100677481,3.47149711355589,0.618181818181818,1.2,0.185840707964602,0.5,0.3937979322519,3.82556011355589,0
"852","Barack+Obama",2012-11-03,"National",2012,"d",1,1,0.151881000000003,47.749305,50.873407181304,3.47149711355589,0.771084337349398,1.85714285714286,0.178947368421053,0,3.124102181304,3.31961611355589,1
"853","Mitt+Romney",2012-11-03,"National",2012,"r",0,0,0.151881000000003,47.597424,47.4019100677481,3.47149711355589,0.618181818181818,1.7,0.185840707964602,0.166666666666667,0.195513932251899,3.31961611355589,0
"854","Barack+Obama",2012-11-04,"National",2012,"d",1,1,0.291347999999999,47.963961,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.909446181304,3.18014911355589,1
"855","Mitt+Romney",2012-11-04,"National",2012,"r",0,0,0.291347999999999,47.672613,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.270702932251901,3.18014911355589,0
"856","Barack+Obama",2012-11-05,"National",2012,"d",1,1,0.355004999999998,48.100725,50.873407181304,3.47149711355589,0.771084337349398,1.57142857142857,0.178947368421053,0.454545454545455,2.772682181304,3.11649211355589,1
"857","Mitt+Romney",2012-11-05,"National",2012,"r",0,0,0.355004999999998,47.74572,47.4019100677481,3.47149711355589,0.618181818181818,0.846153846153846,0.185840707964602,0.481481481481481,0.343809932251901,3.11649211355589,0
"858","Barack+Obama",2012-11-06,"National",2012,"d",1,1,0.355004999999998,48.100725,50.873407181304,3.47149711355589,NA,NA,NA,NA,2.772682181304,3.11649211355589,1
"859","Mitt+Romney",2012-11-06,"National",2012,"r",0,0,0.355004999999998,47.74572,47.4019100677481,3.47149711355589,NA,NA,NA,NA,0.343809932251901,3.11649211355589,0
"860","John+McCain",2008-07-20,"National",2008,"r",1,0,3.950489,42.215818,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.5485502289669,2.98577165098526,0
"861","Barack+Obama",2008-07-20,"National",2008,"d",0,1,3.950489,46.166307,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.5343218799522,2.98577165098526,1
"862","John+McCain",2008-07-21,"National",2008,"r",1,0,4.230664,42.056716,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.7076522289669,2.70559665098526,0
"863","Barack+Obama",2008-07-21,"National",2008,"d",0,1,4.230664,46.28738,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.41324887995221,2.70559665098526,1
"864","John+McCain",2008-07-22,"National",2008,"r",1,0,4.163625,42.146666,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.6177022289669,2.77263565098526,0
"865","Barack+Obama",2008-07-22,"National",2008,"d",0,1,4.163625,46.310291,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.39033787995221,2.77263565098526,1
"866","John+McCain",2008-07-23,"National",2008,"r",1,0,4.168402,41.786837,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.9775312289669,2.76785865098526,0
"867","Barack+Obama",2008-07-23,"National",2008,"d",0,1,4.168402,45.955239,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.74538987995221,2.76785865098526,1
"868","John+McCain",2008-07-24,"National",2008,"r",1,0,4.326602,41.796532,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.9678362289669,2.60965865098526,0
"869","Barack+Obama",2008-07-24,"National",2008,"d",0,1,4.326602,46.123134,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.57749487995221,2.60965865098526,1
"870","John+McCain",2008-07-25,"National",2008,"r",1,0,4.379582,41.827077,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.9372912289669,2.55667865098526,0
"871","Barack+Obama",2008-07-25,"National",2008,"d",0,1,4.379582,46.206659,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.4939698799522,2.55667865098526,1
"872","John+McCain",2008-07-26,"National",2008,"r",1,0,4.379582,41.827077,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.9372912289669,2.55667865098526,0
"873","Barack+Obama",2008-07-26,"National",2008,"d",0,1,4.379582,46.206659,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.4939698799522,2.55667865098526,1
"874","John+McCain",2008-07-27,"National",2008,"r",1,0,3.74704,42.300657,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.4637112289669,3.18922065098526,0
"875","Barack+Obama",2008-07-27,"National",2008,"d",0,1,3.74704,46.047697,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.65293187995221,3.18922065098526,1
"876","John+McCain",2008-07-28,"National",2008,"r",1,0,3.648405,42.41852,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.3458482289669,3.28785565098526,0
"877","Barack+Obama",2008-07-28,"National",2008,"d",0,1,3.648405,46.066925,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.63370387995221,3.28785565098526,1
"878","John+McCain",2008-07-29,"National",2008,"r",1,0,3.90848,42.349688,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.4146802289669,3.02778065098526,0
"879","Barack+Obama",2008-07-29,"National",2008,"d",0,1,3.90848,46.258168,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.44246087995221,3.02778065098526,1
"880","John+McCain",2008-07-30,"National",2008,"r",1,0,3.649834,42.533529,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.2308392289669,3.28642665098526,0
"881","Barack+Obama",2008-07-30,"National",2008,"d",0,1,3.649834,46.183363,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.51726587995221,3.28642665098526,1
"882","John+McCain",2008-07-31,"National",2008,"r",1,0,3.543011,42.662244,45.7643682289669,6.93626065098526,NA,NA,NA,NA,3.1021242289669,3.39324965098526,0
"883","Barack+Obama",2008-07-31,"National",2008,"d",0,1,3.543011,46.205255,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.4953738799522,3.39324965098526,1
"884","John+McCain",2008-08-01,"National",2008,"r",1,0,3.04263,42.800042,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.9643262289669,3.89363065098526,0
"885","Barack+Obama",2008-08-01,"National",2008,"d",0,1,3.04263,45.842672,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.85795687995221,3.89363065098526,1
"886","John+McCain",2008-08-02,"National",2008,"r",1,0,2.791363,42.981567,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.7828012289669,4.14489765098526,0
"887","Barack+Obama",2008-08-02,"National",2008,"d",0,1,2.791363,45.77293,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.9276988799522,4.14489765098526,1
"888","John+McCain",2008-08-03,"National",2008,"r",1,0,2.556915,43.186904,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.5774642289669,4.37934565098526,0
"889","Barack+Obama",2008-08-03,"National",2008,"d",0,1,2.556915,45.743819,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.9568098799522,4.37934565098526,1
"890","John+McCain",2008-08-04,"National",2008,"r",1,0,2.637362,43.047138,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.7172302289669,4.29889865098526,0
"891","Barack+Obama",2008-08-04,"National",2008,"d",0,1,2.637362,45.6845,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.01612887995221,4.29889865098526,1
"892","John+McCain",2008-08-05,"National",2008,"r",1,0,2.535945,43.071066,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.6933022289669,4.40031565098526,0
"893","Barack+Obama",2008-08-05,"National",2008,"d",0,1,2.535945,45.607011,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.09361787995221,4.40031565098526,1
"894","John+McCain",2008-08-06,"National",2008,"r",1,0,2.491862,43.153387,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.6109812289669,4.44439865098526,0
"895","Barack+Obama",2008-08-06,"National",2008,"d",0,1,2.491862,45.645249,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.05537987995221,4.44439865098526,1
"896","John+McCain",2008-08-07,"National",2008,"r",1,0,2.949396,42.851653,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.9127152289669,3.98686465098526,0
"897","Barack+Obama",2008-08-07,"National",2008,"d",0,1,2.949396,45.801049,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.89957987995221,3.98686465098526,1
"898","John+McCain",2008-08-08,"National",2008,"r",1,0,2.94665,42.891153,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.8732152289669,3.98961065098526,0
"899","Barack+Obama",2008-08-08,"National",2008,"d",0,1,2.94665,45.837803,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.8628258799522,3.98961065098526,1
"900","John+McCain",2008-08-09,"National",2008,"r",1,0,3.02165,42.793324,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.9710442289669,3.91461065098526,0
"901","Barack+Obama",2008-08-09,"National",2008,"d",0,1,3.02165,45.814974,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.88565487995221,3.91461065098526,1
"902","John+McCain",2008-08-10,"National",2008,"r",1,0,2.822454,42.877836,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.8865322289669,4.11380665098526,0
"903","Barack+Obama",2008-08-10,"National",2008,"d",0,1,2.822454,45.70029,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.0003388799522,4.11380665098526,1
"904","John+McCain",2008-08-11,"National",2008,"r",1,0,2.75799799999999,42.971532,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.7928362289669,4.17826265098527,0
"905","Barack+Obama",2008-08-11,"National",2008,"d",0,1,2.75799799999999,45.72953,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.97109887995221,4.17826265098527,1
"906","John+McCain",2008-08-12,"National",2008,"r",1,0,2.75506799999999,43.048906,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.7154622289669,4.18119265098527,0
"907","Barack+Obama",2008-08-12,"National",2008,"d",0,1,2.75506799999999,45.803974,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.89665487995221,4.18119265098527,1
"908","John+McCain",2008-08-13,"National",2008,"r",1,0,2.652084,43.11894,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.6454282289669,4.28417665098526,0
"909","Barack+Obama",2008-08-13,"National",2008,"d",0,1,2.652084,45.771024,52.7006288799522,6.93626065098526,NA,NA,NA,NA,6.92960487995221,4.28417665098526,1
"910","John+McCain",2008-08-14,"National",2008,"r",1,0,2.179888,43.461347,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.3030212289669,4.75637265098526,0
"911","Barack+Obama",2008-08-14,"National",2008,"d",0,1,2.179888,45.641235,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.0593938799522,4.75637265098526,1
"912","John+McCain",2008-08-15,"National",2008,"r",1,0,2.116415,43.5044,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.2599682289669,4.81984565098526,0
"913","Barack+Obama",2008-08-15,"National",2008,"d",0,1,2.116415,45.620815,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.07981387995221,4.81984565098526,1
"914","John+McCain",2008-08-16,"National",2008,"r",1,0,1.924006,43.59324,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.1711282289669,5.01225465098526,0
"915","Barack+Obama",2008-08-16,"National",2008,"d",0,1,1.924006,45.517246,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.18338287995221,5.01225465098526,1
"916","John+McCain",2008-08-17,"National",2008,"r",1,0,2.053399,43.497781,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.2665872289669,4.88286165098526,0
"917","Barack+Obama",2008-08-17,"National",2008,"d",0,1,2.053399,45.55118,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.1494488799522,4.88286165098526,1
"918","John+McCain",2008-08-18,"National",2008,"r",1,0,1.81353900000001,43.652694,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.1116742289669,5.12272165098525,0
"919","Barack+Obama",2008-08-18,"National",2008,"d",0,1,1.81353900000001,45.466233,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.2343958799522,5.12272165098525,1
"920","John+McCain",2008-08-19,"National",2008,"r",1,0,1.623317,43.764088,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.0002802289669,5.31294365098526,0
"921","Barack+Obama",2008-08-19,"National",2008,"d",0,1,1.623317,45.387405,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.3132238799522,5.31294365098526,1
"922","John+McCain",2008-08-20,"National",2008,"r",1,0,1.51843,43.681037,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.0833312289669,5.41783065098526,0
"923","Barack+Obama",2008-08-20,"National",2008,"d",0,1,1.51843,45.199467,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.50116187995221,5.41783065098526,1
"924","John+McCain",2008-08-21,"National",2008,"r",1,0,1.560098,43.663707,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.1006612289669,5.37616265098526,0
"925","Barack+Obama",2008-08-21,"National",2008,"d",0,1,1.560098,45.223805,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.47682387995221,5.37616265098526,1
"926","John+McCain",2008-08-22,"National",2008,"r",1,0,1.806888,43.496971,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.2673972289669,5.12937265098526,0
"927","Barack+Obama",2008-08-22,"National",2008,"d",0,1,1.806888,45.303859,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.3967698799522,5.12937265098526,1
"928","John+McCain",2008-08-23,"National",2008,"r",1,0,1.946019,43.428043,45.7643682289669,6.93626065098526,NA,NA,NA,NA,2.3363252289669,4.99024165098526,0
"929","Barack+Obama",2008-08-23,"National",2008,"d",0,1,1.946019,45.374062,52.7006288799522,6.93626065098526,NA,NA,NA,NA,7.3265668799522,4.99024165098526,1
