"","doc_id","word","candidate"
"17519","1984-09-02","November","Walter Mondale"
"17520","1984-09-01","knock","Walter Mondale"
"17521","1984-08-30","point","Walter Mondale"
"17522","1984-08-30","show","Walter Mondale"
"17523","1984-08-29","confront","Walter Mondale"
"17524","1984-08-29","oppose","Walter Mondale"
"17525","1984-08-29","have","Walter Mondale"
"17526","1984-08-28","help","Walter Mondale"
"17527","1984-08-28","stand","Walter Mondale"
"17528","1984-08-28","talk","Walter Mondale"
"17529","1984-08-28","chairman","Walter Mondale"
"17530","1984-08-28","refuse","Walter Mondale"
"17531","1984-08-28","action","Walter Mondale"
"17532","1984-08-28","restrict","Walter Mondale"
"17533","1984-08-28","discuss","Walter Mondale"
"17534","1984-08-26","lead","Walter Mondale"
"17535","1984-08-26","make","Walter Mondale"
"17536","1984-08-26","President","Walter Mondale"
"17537","1984-08-26",",","Walter Mondale"
"17538","1984-08-26","assail","Walter Mondale"
"17539","1984-08-26","want","Walter Mondale"
"17540","1984-10-23","and","Walter Mondale"
"17541","1984-10-23","many","Walter Mondale"
"17542","1984-10-23","who","Walter Mondale"
"17543","1984-10-23","policy","Walter Mondale"
"17544","1984-10-23","Walter","Walter Mondale"
"17545","1984-10-23","Mondale","Walter Mondale"
"17546","1984-10-23","Walter","Walter Mondale"
"17547","1984-10-20","F.","Walter Mondale"
"17548","1984-10-17","F.","Walter Mondale"
"17549","1984-10-15","F.","Walter Mondale"
"17550","1984-10-14","and","Walter Mondale"
"17551","1984-10-14","the","Walter Mondale"
"17552","1984-10-14","Central","Walter Mondale"
"17553","1984-10-14","american","Walter Mondale"
"17554","1984-10-14","Castro","Walter Mondale"
"17555","1984-10-14","the","Walter Mondale"
"17556","1984-10-14","Beirut","Walter Mondale"
"17557","1984-10-14","cut","Walter Mondale"
"17558","1984-10-14","the","Walter Mondale"
"17559","1984-10-14","arm","Walter Mondale"
"17560","1984-10-14","control","Walter Mondale"
"17561","1984-10-14",",","Walter Mondale"
"17562","1984-10-14","and","Walter Mondale"
"17563","1984-10-14","puff","Walter Mondale"
"17564","1984-09-25","this","Walter Mondale"
"17565","1984-09-25","but","Walter Mondale"
"17566","1984-09-25","be","Walter Mondale"
"17567","1984-09-25","plainly","Walter Mondale"
"17568","1984-09-25","judgment","Walter Mondale"
"17569","1984-09-21","F.","Walter Mondale"
"17570","1984-10-31","lay","Walter Mondale"
"17571","1984-10-31","should","Walter Mondale"
"17572","1984-10-31","most","Walter Mondale"
"17573","1984-10-30","F.","Walter Mondale"
"17574","1984-10-17","F.","Walter Mondale"
"17575","1984-10-09","F.","Walter Mondale"
"17576","1984-10-02","and","Walter Mondale"
"17577","1984-10-02","the","Walter Mondale"
"17578","1984-10-02","democratic","Walter Mondale"
"17579","1980-11-02","between","Ronald Reagan"
"17580","1980-11-02","Jimmy","Ronald Reagan"
"17581","1980-11-02",",","Ronald Reagan"
"17582","1980-11-02","Governor","Ronald Reagan"
"17583","1980-11-01","Governor","Ronald Reagan"
"17584","1980-10-31","with","Ronald Reagan"
"17585","1980-10-31","Governor","Ronald Reagan"
"17586","1980-10-31","between","Ronald Reagan"
"17587","1980-10-31","Jimmy","Ronald Reagan"
"17588","1980-11-04","Ronald","Ronald Reagan"
"17589","1980-11-04","President","Ronald Reagan"
"17590","1980-11-03","Ronald","Ronald Reagan"
"17591","1980-11-03","Ronald","Ronald Reagan"
"17592","1980-11-03","Ronald","Ronald Reagan"
"17593","1980-11-03","Ronald","Ronald Reagan"
"17594","1980-11-03","Ronald","Ronald Reagan"
"17595","1980-11-03","Ronald","Ronald Reagan"
"17596","1980-11-03","Ronald","Ronald Reagan"
"17597","1980-11-03","Ronald","Ronald Reagan"
"17598","1980-11-03","Ronald","Ronald Reagan"
"17599","1980-11-02","he","Ronald Reagan"
"17600","1980-11-02","debate","Ronald Reagan"
"17601","1980-11-02","Mr.","Ronald Reagan"
"17602","1980-11-02","Ronald","Ronald Reagan"
"17603","1980-11-02","Ronald","Ronald Reagan"
"17604","1980-11-02","myself","Ronald Reagan"
"17605","1980-11-02","Ronald","Ronald Reagan"
"17606","1980-11-02","Ronald","Ronald Reagan"
"17607","1980-11-02","Ronald","Ronald Reagan"
"17608","1980-11-01","Ronald","Ronald Reagan"
"17609","1980-11-01","Ronald","Ronald Reagan"
"17610","1980-11-01","Ronald","Ronald Reagan"
"17611","1980-11-01","bring","Ronald Reagan"
"17612","1980-11-01","Ronald","Ronald Reagan"
"17613","1980-11-01","Ronald","Ronald Reagan"
"17614","1980-11-01","Ronald","Ronald Reagan"
"17615","1980-10-31","when","Ronald Reagan"
"17616","1980-10-31","arrive","Ronald Reagan"
"17617","1980-10-31","Ronald","Ronald Reagan"
"17618","1980-10-31","experience","Ronald Reagan"
"17619","1980-10-31","debate","Ronald Reagan"
"17620","1980-10-31","Ronald","Ronald Reagan"
"17621","1980-10-31","Mr.","Ronald Reagan"
"17622","1980-10-30","Ronald","Ronald Reagan"
"17623","1980-10-30","Ronald","Ronald Reagan"
"17624","1980-10-30","Ronald","Ronald Reagan"
"17625","1980-10-30","Mr.","Ronald Reagan"
"17626","1980-10-30","Ronald","Ronald Reagan"
"17627","1980-10-29","Ronald","Ronald Reagan"
"17628","1980-10-27","Ronald","Ronald Reagan"
"17629","1980-10-27","President","Ronald Reagan"
"17630","1980-10-27","Ronald","Ronald Reagan"
"17631","1980-10-26","Ronald","Ronald Reagan"
"17632","1980-10-26","Ronald","Ronald Reagan"
"17633","1980-10-26","Ronald","Ronald Reagan"
"17634","1980-10-25","Ronald","Ronald Reagan"
"17635","1980-10-24","Ronald","Ronald Reagan"
"17636","1980-10-24","Ronald","Ronald Reagan"
"17637","1980-11-04","Iran","Ronald Reagan"
"17638","1980-11-04","campaign","Ronald Reagan"
"17639","1980-11-03","overtake","Ronald Reagan"
"17640","1980-11-03","appear","Ronald Reagan"
"17641","1980-11-03","elect","Ronald Reagan"
"17642","1980-11-03","choose","Ronald Reagan"
"17643","1980-11-03","play","Ronald Reagan"
"17644","1980-11-03","President","Ronald Reagan"
"17645","1980-11-03","tell","Ronald Reagan"
"17646","1980-11-03","prefer","Ronald Reagan"
"17647","1980-11-03","decline","Ronald Reagan"
"17648","1980-11-02","have","Ronald Reagan"
"17649","1980-11-02","moderator","Ronald Reagan"
"17650","1980-11-02","win","Ronald Reagan"
"17651","1980-11-02","President","Ronald Reagan"
"17652","1980-11-02","official","Ronald Reagan"
"17653","1980-11-02","sharp","Ronald Reagan"
"17654","1980-11-02","endorse","Ronald Reagan"
"17655","1980-11-02","campaign","Ronald Reagan"
"17656","1980-11-02","take","Ronald Reagan"
"17657","1980-11-01","denounce","Ronald Reagan"
"17658","1980-11-01","want","Ronald Reagan"
"17659","1980-11-01","victory","Ronald Reagan"
"17660","1980-11-01","believe","Ronald Reagan"
"17661","1980-11-01","President","Ronald Reagan"
"17662","1980-11-01","busing","Ronald Reagan"
"17663","1980-11-01","lead","Ronald Reagan"
"17664","1980-10-31","speak","Ronald Reagan"
"17665","1980-10-31","tar","Ronald Reagan"
"17666","1980-10-31","lead","Ronald Reagan"
"17667","1980-10-31","clarify","Ronald Reagan"
"17668","1980-10-31","misrepresent","Ronald Reagan"
"17669","1980-10-31","practice","Ronald Reagan"
"17670","1980-10-30","outpoint","Ronald Reagan"
"17671","1980-10-30","President","Ronald Reagan"
"17672","1980-10-30","campaign","Ronald Reagan"
"17673","1980-10-30","grasp","Ronald Reagan"
"17674","1980-10-30","record","Ronald Reagan"
"17675","1980-10-29","candidacy","Ronald Reagan"
"17676","1980-10-27","have","Ronald Reagan"
"17677","1980-10-27","receive","Ronald Reagan"
"17678","1980-10-27","prevail","Ronald Reagan"
"17679","1980-10-26","caricature","Ronald Reagan"
"17680","1980-10-26","blitze","Ronald Reagan"
"17681","1980-10-26","husband","Ronald Reagan"
"17682","1980-10-25","deliver","Ronald Reagan"
"17683","1980-10-24","campaign","Ronald Reagan"
"17684","1980-10-24","23--","Ronald Reagan"
"17685","1980-11-02","Carter","Ronald Reagan"
"17686","1980-11-02","Ronald","Ronald Reagan"
"17687","1980-10-31","Carter","Ronald Reagan"
"17688","1980-10-31","Ronald","Ronald Reagan"
"17689","1980-11-03","special","Jimmy Carter"
"17690","1980-11-03","Jerusalem","Jimmy Carter"
"17691","1980-11-02","Jimmy","Jimmy Carter"
"17692","1980-11-02","Jimmy","Jimmy Carter"
"17693","1980-11-01","for","Jimmy Carter"
"17694","1980-11-01","Jimmy","Jimmy Carter"
"17695","1980-10-31","Jimmy","Jimmy Carter"
"17696","1980-10-31","'s","Jimmy Carter"
"17697","1980-10-26","Jimmy","Jimmy Carter"
"17698","1980-10-26","the","Jimmy Carter"
"17699","1980-10-26","Presidency","Jimmy Carter"
"17700","1980-11-04","President","Jimmy Carter"
"17701","1980-11-04","President","Jimmy Carter"
"17702","1980-11-04","Mr.","Jimmy Carter"
"17703","1980-11-04","President","Jimmy Carter"
"17704","1980-11-04","Mr.","Jimmy Carter"
"17705","1980-11-03","President","Jimmy Carter"
"17706","1980-11-03","campaign","Jimmy Carter"
"17707","1980-11-03","President","Jimmy Carter"
"17708","1980-11-03","President","Jimmy Carter"
"17709","1980-11-03","Mr.","Jimmy Carter"
"17710","1980-11-03","Jimmy","Jimmy Carter"
"17711","1980-11-03","President","Jimmy Carter"
"17712","1980-11-03","President","Jimmy Carter"
"17713","1980-11-03","prefer","Jimmy Carter"
"17714","1980-11-03","Mr.","Jimmy Carter"
"17715","1980-11-02","lose","Jimmy Carter"
"17716","1980-11-02","stump","Jimmy Carter"
"17717","1980-11-02","President","Jimmy Carter"
"17718","1980-11-02","President","Jimmy Carter"
"17719","1980-11-02","President","Jimmy Carter"
"17720","1980-11-02","President","Jimmy Carter"
"17721","1980-11-02","Jimmy","Jimmy Carter"
"17722","1980-11-02","President","Jimmy Carter"
"17723","1980-11-02","Administration","Jimmy Carter"
"17724","1980-11-02","President","Jimmy Carter"
"17725","1980-11-02","Jimmy","Jimmy Carter"
"17726","1980-11-02","persuade","Jimmy Carter"
"17727","1980-11-02","President","Jimmy Carter"
"17728","1980-11-02","President","Jimmy Carter"
"17729","1980-11-01","President","Jimmy Carter"
"17730","1980-11-01","Mr.","Jimmy Carter"
"17731","1980-11-01","Jimmy","Jimmy Carter"
"17732","1980-11-01","President","Jimmy Carter"
"17733","1980-11-01","Administration","Jimmy Carter"
"17734","1980-11-01","President","Jimmy Carter"
"17735","1980-11-01","Jimmy","Jimmy Carter"
"17736","1980-11-01","President","Jimmy Carter"
"17737","1980-11-01","President","Jimmy Carter"
"17738","1980-11-01","Mr.","Jimmy Carter"
"17739","1980-10-31","President","Jimmy Carter"
"17740","1980-10-31","President","Jimmy Carter"
"17741","1980-10-31","President","Jimmy Carter"
"17742","1980-10-31","Jimmy","Jimmy Carter"
"17743","1980-10-31","President","Jimmy Carter"
"17744","1980-11-03","Jimmy","Jimmy Carter"
"17745","1980-11-01","Jimmy","Jimmy Carter"
"17746","1980-10-31","Jimmy","Jimmy Carter"
"17747","1980-10-31","policy","Jimmy Carter"
"17748","1980-10-30","Jimmy","Jimmy Carter"
"17749","1980-10-30","President","Jimmy Carter"
"17750","1980-10-30","President","Jimmy Carter"
"17751","1980-10-30","President","Jimmy Carter"
"17752","1980-10-30","Jimmy","Jimmy Carter"
"17753","1980-10-29","warehouse","Jimmy Carter"
"17754","1980-10-29","Jimmy","Jimmy Carter"
"17755","1980-10-27","President","Jimmy Carter"
"17756","1980-10-27","question","Jimmy Carter"
"17757","1980-10-27","Jimmy","Jimmy Carter"
"17758","1980-10-26","President","Jimmy Carter"
"17759","1980-10-26","Jimmy","Jimmy Carter"
"17760","1980-10-26","blow","Jimmy Carter"
"17761","1980-10-26","Administration","Jimmy Carter"
"17762","1980-10-26","failure","Jimmy Carter"
"17763","1980-10-26","Jimmy","Jimmy Carter"
"17764","1980-10-26","President","Jimmy Carter"
"17765","1980-10-26","Jimmy","Jimmy Carter"
"17766","1980-10-25","President","Jimmy Carter"
"17767","1980-10-24","President","Jimmy Carter"
"17768","1980-10-24","Jimmy","Jimmy Carter"
"17769","1980-11-04","campaign","Jimmy Carter"
"17770","1980-11-04","record","Jimmy Carter"
"17771","1980-11-04","effort","Jimmy Carter"
"17772","1980-11-04","campaign","Jimmy Carter"
"17773","1980-11-04","record","Jimmy Carter"
"17774","1980-11-03","say","Jimmy Carter"
"17775","1980-11-03","hope","Jimmy Carter"
"17776","1980-11-03","Ronald","Jimmy Carter"
"17777","1980-11-03","endorse","Jimmy Carter"
"17778","1980-11-03","choose","Jimmy Carter"
"17779","1980-11-03","asleep","Jimmy Carter"
"17780","1980-11-03","difference","Jimmy Carter"
"17781","1980-11-03","reaffirm","Jimmy Carter"
"17782","1980-11-03","support","Jimmy Carter"
"17783","1980-11-02","repudiate","Jimmy Carter"
"17784","1980-11-02","point","Jimmy Carter"
"17785","1980-11-02","Debat","Jimmy Carter"
"17786","1980-11-02","argument","Jimmy Carter"
"17787","1980-11-02","Reagan","Jimmy Carter"
"17788","1980-11-02","record","Jimmy Carter"
"17789","1980-11-02","official","Jimmy Carter"
"17790","1980-11-02","say","Jimmy Carter"
"17791","1980-11-02","win","Jimmy Carter"
"17792","1980-11-02","criticize","Jimmy Carter"
"17793","1980-11-02","debate","Jimmy Carter"
"17794","1980-11-01","denounce","Jimmy Carter"
"17795","1980-11-01","view","Jimmy Carter"
"17796","1980-11-01","ambition","Jimmy Carter"
"17797","1980-11-01","appear","Jimmy Carter"
"17798","1980-11-01","plan","Jimmy Carter"
"17799","1980-11-01","reflect","Jimmy Carter"
"17800","1980-11-01","approve","Jimmy Carter"
"17801","1980-11-01","make","Jimmy Carter"
"17802","1980-11-01","lead","Jimmy Carter"
"17803","1980-11-01","victory","Jimmy Carter"
"17804","1980-10-31","line","Jimmy Carter"
"17805","1980-10-31","lose","Jimmy Carter"
"17806","1980-10-31","campaign","Jimmy Carter"
"17807","1980-10-31","Reagan","Jimmy Carter"
"17808","1980-10-31","WASHINGTON","Jimmy Carter"
"17809","1980-11-03","vote","Jimmy Carter"
"17810","1980-11-01","speak","Jimmy Carter"
"17811","1980-10-31","have","Jimmy Carter"
"17812","1980-10-31","criticism","Jimmy Carter"
"17813","1980-10-30","outpoint","Jimmy Carter"
"17814","1980-10-30","lose","Jimmy Carter"
"17815","1980-10-30","debate","Jimmy Carter"
"17816","1980-10-30","debate","Jimmy Carter"
"17817","1980-10-30","Newark","Jimmy Carter"
"17818","1980-10-29","check","Jimmy Carter"
"17819","1980-10-29","debate","Jimmy Carter"
"17820","1980-10-27","receive","Jimmy Carter"
"17821","1980-10-27","ask","Jimmy Carter"
"17822","1980-10-27","prevail","Jimmy Carter"
"17823","1980-10-26","liar","Jimmy Carter"
"17824","1980-10-26","economy","Jimmy Carter"
"17825","1980-10-26","hand","Jimmy Carter"
"17826","1980-10-26","States","Jimmy Carter"
"17827","1980-10-26","say","Jimmy Carter"
"17828","1980-10-26","cruel","Jimmy Carter"
"17829","1980-10-26","race","Jimmy Carter"
"17830","1980-10-25","polex","Jimmy Carter"
"17831","1980-10-24","competence","Jimmy Carter"
"17832","1980-10-24","meeting","Jimmy Carter"
"17833","1980-11-03","1","Jimmy Carter"
"17834","1980-11-03","to","Jimmy Carter"
"17835","1980-11-03","the","Jimmy Carter"
"17836","1980-11-03","Times","Jimmy Carter"
"17837","1980-11-03","Nov.","Jimmy Carter"
"17838","1980-11-03","Jimmy","Jimmy Carter"
"17839","1976-11-02","and","Jimmy Carter"
"17840","1976-11-02","Jimmy","Jimmy Carter"
"17841","1976-11-02","and","Jimmy Carter"
"17842","1976-11-02","partisans","Jimmy Carter"
"17843","1976-11-02","ahead","Jimmy Carter"
"17844","1976-11-02","voter","Jimmy Carter"
"17845","1976-11-02",",","Jimmy Carter"
"17846","1976-11-02","percent","Jimmy Carter"
"17847","1976-11-02",",","Jimmy Carter"
"17848","1976-11-02","candidate","Jimmy Carter"
"17849","1976-11-02",".","Jimmy Carter"
"17850","1976-11-02","ago","Jimmy Carter"
"17851","1976-11-02",",","Jimmy Carter"
"17852","1976-11-02","Mr.","Jimmy Carter"
"17853","1976-11-02","6","Jimmy Carter"
"17854","1976-11-02","Polls","Jimmy Carter"
"17855","1976-11-02","to","Jimmy Carter"
"17856","1976-11-02","DIST","Jimmy Carter"
"17857","1976-11-02","of","Jimmy Carter"
"17858","1976-11-02","Columbia","Jimmy Carter"
"17859","1976-11-02","doubt","Jimmy Carter"
"17860","1976-11-02","Democrat","Jimmy Carter"
"17861","1976-11-02","'s","Jimmy Carter"
"17862","1976-11-02","for","Jimmy Carter"
"17863","1976-11-02","Idaho","Jimmy Carter"
"17864","1976-11-02","country","Jimmy Carter"
"17865","1976-11-02","a","Jimmy Carter"
"17866","1976-11-02","KENTUCKY","Jimmy Carter"
"17867","1976-11-02","probably","Jimmy Carter"
"17868","1976-11-02","MARYLAND","Jimmy Carter"
"17869","1976-11-02","10","Jimmy Carter"
"17870","1976-11-02","give","Jimmy Carter"
"17871","1976-11-02","Oklahoma","Jimmy Carter"
"17872","1976-11-02","8","Jimmy Carter"
"17873","1976-11-02","Pennsylvania","Jimmy Carter"
"17874","1976-11-02","27","Jimmy Carter"
"17875","1976-11-02","state","Jimmy Carter"
"17876","1976-11-02","for","Jimmy Carter"
"17877","1976-11-02","TEXAS","Jimmy Carter"
"17878","1976-11-02","state","Jimmy Carter"
"17879","1976-11-02","'s","Jimmy Carter"
"17880","1976-11-02","Jimmy","Jimmy Carter"
"17881","1976-11-02","Jimmy","Jimmy Carter"
"17882","1976-11-02","Jimmy","Jimmy Carter"
"17883","1976-11-02","'s","Jimmy Carter"
"17884","1976-11-02","Governor","Jimmy Carter"
"17885","1976-11-02","slender","Jimmy Carter"
"17886","1976-11-02","with","Jimmy Carter"
"17887","1976-11-02","Governor","Jimmy Carter"
"17888","1976-11-01","seat","Jimmy Carter"
"17889","1976-11-01","be","Jimmy Carter"
"17890","1976-11-01","the","Jimmy Carter"
"17891","1976-11-01","'","Jimmy Carter"
"17892","1976-11-01","family","Jimmy Carter"
"17893","1976-11-01","Jimmy","Jimmy Carter"
"17894","1976-11-01","of","Jimmy Carter"
"17895","1976-11-01","Jimmy","Jimmy Carter"
"17896","1976-11-01","Jimmy","Jimmy Carter"
"17897","1976-11-01","'s","Jimmy Carter"
"17898","1976-11-01","of","Jimmy Carter"
"17899","1976-11-01","Governor","Jimmy Carter"
"17900","1976-11-01","'s","Jimmy Carter"
"17901","1976-11-01","for","Jimmy Carter"
"17902","1976-11-01","Jimmy","Jimmy Carter"
"17903","1976-11-01","9","Jimmy Carter"
"17904","1976-11-01","for","Jimmy Carter"
"17905","1976-11-01","Jimmy","Jimmy Carter"
"17906","1976-11-01","Jimmy","Jimmy Carter"
"17907","1976-11-01","point","Jimmy Carter"
"17908","1976-11-01",".","Jimmy Carter"
"17909","1976-11-01","Jimmy","Jimmy Carter"
"17910","1976-11-01","on","Jimmy Carter"
"17911","1976-11-01","Jimmy","Jimmy Carter"
"17912","1976-11-01","for","Jimmy Carter"
"17913","1976-11-01","Jimmy","Jimmy Carter"
"17914","1976-11-01","everybody","Jimmy Carter"
"17915","1976-11-01","that","Jimmy Carter"
"17916","1976-11-01","until","Jimmy Carter"
"17917","1976-11-01","mid‐September","Jimmy Carter"
"17918","1976-11-01","a","Jimmy Carter"
"17919","1976-11-01","joint","Jimmy Carter"
"17920","1976-11-01","photo","Jimmy Carter"
"17921","1976-11-01","Jimmy","Jimmy Carter"
"17922","1976-11-01","to","Jimmy Carter"
"17923","1976-11-01","Local","Jimmy Carter"
"17924","1976-11-01","226","Jimmy Carter"
"17925","1976-11-01","Jimmy","Jimmy Carter"
"17926","1976-11-01","Jimmy","Jimmy Carter"
"17927","1976-11-01","Jimmy","Jimmy Carter"
"17928","1976-11-01","'s","Jimmy Carter"
"17929","1976-11-01","Jimmy","Jimmy Carter"
"17930","1976-11-01","Governor","Jimmy Carter"
"17931","1976-11-01","for","Jimmy Carter"
"17932","1976-11-01","Jimmy","Jimmy Carter"
"17933","1976-11-01","everybody","Jimmy Carter"
"17934","1976-11-01","—Jimmy","Jimmy Carter"
"17935","1976-11-01","'s","Jimmy Carter"
"17936","1976-11-01","Jimmy","Jimmy Carter"
"17937","1976-11-01","Jimmy","Jimmy Carter"
"17938","1976-11-01","'s","Jimmy Carter"
"17939","1976-11-01","'s","Jimmy Carter"
"17940","1976-11-01","by","Jimmy Carter"
"17941","1976-11-01","Jimmy","Jimmy Carter"
"17942","1976-10-31",",","Jimmy Carter"
"17943","1976-10-31","or","Jimmy Carter"
"17944","1976-10-31","Mr","Jimmy Carter"
"17945","1976-10-31","Ford","Jimmy Carter"
"17946","1976-10-31","President","Jimmy Carter"
"17947","1976-10-31","Ford","Jimmy Carter"
"17948","1976-10-31",".","Jimmy Carter"
"17949","1976-10-31","Mr","Jimmy Carter"
"17950","1976-10-31","'s","Jimmy Carter"
"17951","1976-10-31","""","Jimmy Carter"
"17952","1976-10-31","daughter","Jimmy Carter"
"17953","1976-10-31",",","Jimmy Carter"
"17954","1976-10-31","Luci","Jimmy Carter"
"17955","1976-10-31","Johnson","Jimmy Carter"
"17956","1976-10-31","Nugent","Jimmy Carter"
"17957","1976-10-31","Jimmy","Jimmy Carter"
"17958","1976-10-31","on","Jimmy Carter"
"17959","1976-10-31","for","Jimmy Carter"
"17960","1976-10-31","Mr","Jimmy Carter"
"17961","1976-10-31","Mr","Jimmy Carter"
"17962","1976-10-31","lead","Jimmy Carter"
"17963","1976-10-31","States","Jimmy Carter"
"17964","1976-10-31","for","Jimmy Carter"
"17965","1976-10-31","Mr","Jimmy Carter"
"17966","1976-10-31","Jimmy","Jimmy Carter"
"17967","1976-10-31","Jimmy","Jimmy Carter"
"17968","1976-10-31","with","Jimmy Carter"
"17969","1976-10-31","Jimmy","Jimmy Carter"
"17970","1976-10-31","for","Jimmy Carter"
"17971","1976-10-31","in","Jimmy Carter"
"17972","1976-10-31","Jimmy","Jimmy Carter"
"17973","1976-10-31","in","Jimmy Carter"
"17974","1976-10-31","Jimmy","Jimmy Carter"
"17975","1976-10-31","Mr","Jimmy Carter"
"17976","1976-10-31","Mr.","Jimmy Carter"
"17977","1976-10-31","caption","Jimmy Carter"
"17978","1976-10-31",":","Jimmy Carter"
"17979","1976-10-31","tell","Jimmy Carter"
"17980","1976-10-31",",","Jimmy Carter"
"17981","1976-10-31","""","Jimmy Carter"
"17982","1976-10-31","none","Jimmy Carter"
"17983","1976-10-31","in","Jimmy Carter"
"17984","1976-10-31","on","Jimmy Carter"
"17985","1976-10-31","Mr","Jimmy Carter"
"17986","1976-10-31","important","Jimmy Carter"
"17987","1976-10-31","Mr","Jimmy Carter"
"17988","1976-10-31","'s","Jimmy Carter"
"17989","1976-10-31","in","Jimmy Carter"
"17990","1976-10-31","common","Jimmy Carter"
"17991","1976-10-31","with","Jimmy Carter"
"17992","1976-10-31","Jimmy","Jimmy Carter"
"17993","1976-10-31","'s","Jimmy Carter"
"17994","1976-10-31","for","Jimmy Carter"
"17995","1976-10-31","and","Jimmy Carter"
"17996","1976-10-31","Mr","Jimmy Carter"
"17997","1976-10-31","for","Jimmy Carter"
"17998","1976-10-31","Jimmy","Jimmy Carter"
"17999","1976-10-31","Gosernor","Jimmy Carter"
"18000","1976-10-31","the","Jimmy Carter"
"18001","1976-10-31","same","Jimmy Carter"
"18002","1976-10-31","Mr","Jimmy Carter"
"18003","1976-10-31","Ford","Jimmy Carter"
"18004","1976-10-31","of","Jimmy Carter"
"18005","1976-10-31","Jimmy","Jimmy Carter"
"18006","1976-10-31","Jimmy","Jimmy Carter"
"18007","1976-10-31","'s","Jimmy Carter"
"18008","1976-10-31","Health","Jimmy Carter"
"18009","1976-10-31","'s","Jimmy Carter"
"18010","1976-10-31","Mr","Jimmy Carter"
"18011","1976-10-31","Mr","Jimmy Carter"
"18012","1976-10-31","—Lillian","Jimmy Carter"
"18013","1976-10-31","former","Jimmy Carter"
"18014","1976-10-31","Governor","Jimmy Carter"
"18015","1976-10-31","or","Jimmy Carter"
"18016","1976-10-31","for","Jimmy Carter"
"18017","1976-10-31","in","Jimmy Carter"
"18018","1976-10-31","Mr","Jimmy Carter"
"18019","1976-10-31","for","Jimmy Carter"
"18020","1976-10-31","Mr","Jimmy Carter"
"18021","1976-10-31","black","Jimmy Carter"
"18022","1976-10-31","Mr","Jimmy Carter"
"18023","1976-10-31","to","Jimmy Carter"
"18024","1976-10-31","Mr","Jimmy Carter"
"18025","1976-10-31","rather","Jimmy Carter"
"18026","1976-10-31","Mr","Jimmy Carter"
"18027","1976-10-31","Jimmy","Jimmy Carter"
"18028","1976-10-31","with","Jimmy Carter"
"18029","1976-10-31","Governor","Jimmy Carter"
"18030","1976-10-31","Mr","Jimmy Carter"
"18031","1976-10-31","'s","Jimmy Carter"
"18032","1976-10-31","Jimmy","Jimmy Carter"
"18033","1976-10-31","'s","Jimmy Carter"
"18034","1976-10-31","of","Jimmy Carter"
"18035","1976-10-31","Jimmy","Jimmy Carter"
"18036","1976-10-31","the","Jimmy Carter"
"18037","1976-10-31","only","Jimmy Carter"
"18038","1976-10-31","hardcover","Jimmy Carter"
"18039","1976-10-31","and","Jimmy Carter"
"18040","1976-10-31","for","Jimmy Carter"
"18041","1976-10-31","until","Jimmy Carter"
"18042","1976-10-31","and","Jimmy Carter"
"18043","1976-10-31","'s","Jimmy Carter"
"18044","1976-10-31","nor","Jimmy Carter"
"18045","1976-10-31","Jimmy","Jimmy Carter"
"18046","1976-10-31","in","Jimmy Carter"
"18047","1976-10-31","Mr","Jimmy Carter"
"18048","1976-10-31","for","Jimmy Carter"
"18049","1976-10-31","Jimmy","Jimmy Carter"
"18050","1976-10-31","Jimmy","Jimmy Carter"
"18051","1976-10-31","'s","Jimmy Carter"
"18052","1976-10-31","like","Jimmy Carter"
"18053","1976-10-31","Jimmy","Jimmy Carter"
"18054","1976-10-31","Plains","Jimmy Carter"
"18055","1976-10-31","""","Jimmy Carter"
"18056","1976-10-31","a","Jimmy Carter"
"18057","1976-10-31","few","Jimmy Carter"
"18058","1976-10-31","more","Jimmy Carter"
"18059","1976-10-31","about","Jimmy Carter"
"18060","1976-10-31","like","Jimmy Carter"
"18061","1976-10-31","Jimmy","Jimmy Carter"
"18062","1976-10-31","be","Jimmy Carter"
"18063","1976-10-31","from","Jimmy Carter"
"18064","1976-10-31","Mr","Jimmy Carter"
"18065","1976-10-31","Jersey","Jimmy Carter"
"18066","1976-10-31","for","Jimmy Carter"
"18067","1976-10-31","Jimmy","Jimmy Carter"
"18068","1976-10-31","Carter","Jimmy Carter"
"18069","1976-10-31","""","Jimmy Carter"
"18070","1976-10-31","Mr","Jimmy Carter"
"18071","1976-10-31","'s","Jimmy Carter"
"18072","1976-10-31","neither","Jimmy Carter"
"18073","1976-10-31","a","Jimmy Carter"
"18074","1976-10-31","administration","Jimmy Carter"
"18075","1976-10-30","by","Jimmy Carter"
"18076","1976-10-30","the","Jimmy Carter"
"18077","1976-10-30","stand","Jimmy Carter"
"18078","1976-11-01",",","Jimmy Carter"
"18079","1976-10-30","'s","Jimmy Carter"
"18080","1976-10-30","Jimmy","Jimmy Carter"
"18081","1976-10-29","'s","Jimmy Carter"
"18082","1976-10-29","in","Jimmy Carter"
"18083","1976-10-29","the","Jimmy Carter"
"18084","1976-10-29","or","Jimmy Carter"
"18085","1976-10-29","over","Jimmy Carter"
"18086","1976-10-29","Jimmy","Jimmy Carter"
"18087","1976-10-29","Mondale","Jimmy Carter"
"18088","1976-10-29","and","Jimmy Carter"
"18089","1976-10-29","Governor","Jimmy Carter"
"18090","1976-10-29","Governor","Jimmy Carter"
"18091","1976-10-29","and","Jimmy Carter"
